seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr12,112619429,112620275,847,*,122.6686,2.29468,0.3786468,6.060213,1.359413e-09,5.407767e-09,Promoter (<=1kb),12,112620045,112641339,21295,1,11565,ENSMUST00000021726.7,0
chr16,21470481,21470692,212,*,30.46939,-4.13674,0.6826458,-6.059862,1.362382e-09,5.418552e-09,Promoter (<=1kb),16,21470187,21641572,171386,1,209018,ENSMUST00000125487.7,294
chr10,67003621,67005113,1493,*,193.0206,1.758868,0.2902759,6.059299,1.367161e-09,5.436836e-09,Promoter (<=1kb),10,67005020,67040806,35787,1,102634101,ENSMUST00000217788.1,0
chr8,123332271,123333024,754,*,155.7813,-1.859569,0.3069042,-6.05912,1.368682e-09,5.442639e-09,Promoter (<=1kb),8,123332713,123369515,36803,1,234857,ENSMUST00000010298.6,0
chr1,92641483,92642314,832,*,347.322,-1.434217,0.2367947,-6.056795,1.3886e-09,5.52013e-09,Promoter (<=1kb),1,92637145,92641923,4779,2,66915,ENSMUST00000148508.1,0
chr6,99522561,99523596,1036,*,352.3127,-1.406125,0.2321756,-6.056298,1.392898e-09,5.536971e-09,Promoter (<=1kb),6,99260357,99522647,262291,2,108655,ENSMUST00000177235.7,0
chr2,13544043,13544945,903,*,547.5402,-1.286924,0.2124963,-6.05622,1.393578e-09,5.539426e-09,Promoter (<=1kb),2,13509014,13544668,35655,2,13434,ENSMUST00000124488.6,0
chr1,71652631,71653791,1161,*,86.98175,2.644786,0.4367597,6.055471,1.400077e-09,5.564519e-09,Promoter (<=1kb),1,71652837,71657457,4621,1,100042814,ENSMUST00000097699.2,0
chr13,23431335,23431800,466,*,268.1662,-1.547382,0.2555449,-6.055226,1.402204e-09,5.572726e-09,Promoter (<=1kb),13,23427975,23431022,3048,2,320842,ENSMUST00000141543.1,-313
chr10,3972847,3974145,1299,*,1255.468,-1.16948,0.193178,-6.053897,1.413829e-09,5.617931e-09,Promoter (<=1kb),10,3973118,4156111,182994,1,270685,ENSMUST00000117291.7,0
chr5,63811821,63812740,920,*,54.36433,4.307444,0.7115276,6.053798,1.414704e-09,5.621157e-09,Promoter (<=1kb),5,63812363,63899625,87263,1,76261,ENSMUST00000081747.7,0
chr5,143375196,143375666,471,*,122.8257,-1.95647,0.3231857,-6.053703,1.415538e-09,5.624221e-09,Promoter (<=1kb),5,143375461,143380442,4982,1,170935,ENSMUST00000138948.1,0
chr19,5877625,5878333,709,*,202.78,-1.609157,0.2658174,-6.053618,1.416279e-09,5.626916e-09,Promoter (<=1kb),19,5877808,5884884,7077,1,107375,ENSMUST00000145200.7,0
chr7,116084430,116084685,256,*,114.1352,-1.965736,0.324836,-6.051471,1.43529e-09,5.701687e-09,Exon (ENSMUST00000111755.4/ENSMUST00000111755.4, exon 1 of 2),7,116081898,116093106,11209,2,69350,ENSMUST00000150518.1,8421
chr8,36613560,36614304,745,*,80.96701,2.762216,0.4564931,6.050948,1.439959e-09,5.719728e-09,Promoter (<=1kb),8,36567751,36613943,46193,2,50768,ENSMUST00000033923.13,0
chr4,41755058,41755962,905,*,472.4128,-1.308578,0.2162692,-6.050693,1.442237e-09,5.728522e-09,Promoter (<=1kb),4,41755228,41758695,3468,1,14430,ENSMUST00000084695.10,0
chr8,82773377,82774407,1031,*,466.9257,-1.32359,0.2188346,-6.04836,1.463275e-09,5.811054e-09,Promoter (<=1kb),8,82763621,82774160,10540,2,30932,ENSMUST00000034147.3,0
chr10,82354016,82354905,890,*,199.4933,1.800243,0.2976776,6.047629,1.46993e-09,5.836968e-09,5' UTR,10,82224854,82241280,16427,2,237411,ENSMUST00000156218.1,-112736
chrX,36597740,36598623,884,*,303.3368,-1.511921,0.2500383,-6.046756,1.477916e-09,5.868159e-09,Promoter (<=1kb),20,36598206,36606079,7874,1,53328,ENSMUST00000073339.6,0
chr1,59119623,59120572,950,*,325.0612,-1.519588,0.2513072,-6.046734,1.478119e-09,5.868702e-09,Promoter (<=1kb),1,59100590,59120094,19505,2,381259,ENSMUST00000094917.9,0
chr7,101871243,101871640,398,*,59.72527,-2.605643,0.4309369,-6.04646,1.480633e-09,5.878164e-09,Promoter (<=1kb),7,101871642,101899037,27396,1,75430,ENSMUST00000210984.1,-2
chr1,74295164,74296102,939,*,625.3568,-1.229695,0.2033858,-6.046122,1.483733e-09,5.889949e-09,Promoter (<=1kb),1,74288251,74295695,7445,2,69660,ENSMUST00000152603.7,0
chr9,22307495,22308120,626,*,161.807,1.876335,0.3103642,6.045591,1.488637e-09,5.90837e-09,Promoter (<=1kb),9,22276748,22307638,30891,2,235050,ENSMUST00000086278.6,0
chr8,41416236,41417448,1213,*,646.8691,-1.224479,0.2026092,-6.043548,1.507611e-09,5.982616e-09,Promoter (<=1kb),8,41397459,41417074,19616,2,14300,ENSMUST00000033999.7,0
chr11,120658900,120659226,327,*,91.75052,-2.188241,0.3621166,-6.042918,1.513513e-09,6.005239e-09,Promoter (<=1kb),11,120653845,120658044,4200,2,77583,ENSMUST00000055439.3,-856
chr12,104235545,104236404,860,*,77.20042,2.970714,0.4916111,6.042814,1.514494e-09,6.008596e-09,Promoter (<=1kb),12,104236245,104238259,2015,1,20715,ENSMUST00000171065.7,0
chr15,88734115,88734667,553,*,116.7233,-1.947702,0.3223426,-6.042336,1.518983e-09,6.025874e-09,Promoter (<=1kb),15,88687034,88734233,47200,2,223770,ENSMUST00000109381.8,0
chr17,22314338,22315316,979,*,817.6682,-1.176614,0.1948045,-6.039976,1.541372e-09,6.111715e-09,Promoter (<=1kb),17,22285871,22314837,28967,2,631624,ENSMUST00000233465.1,0
chr10,77864185,77865031,847,*,223.3883,1.668292,0.2762146,6.039842,1.542652e-09,6.11652e-09,Promoter (<=1kb),10,77864582,77868001,3420,1,252974,ENSMUST00000125241.1,0
chr6,65671388,65671849,462,*,62.5687,3.335339,0.5522911,6.039096,1.549796e-09,6.144298e-09,Promoter (<=1kb),6,65671590,65712326,40737,1,68169,ENSMUST00000054351.5,0
chr7,34233727,34234696,970,*,1182.631,-1.194176,0.1977426,-6.039045,1.550292e-09,6.145993e-09,Exon (ENSMUST00000127010.1/ENSMUST00000127010.1, exon 1 of 2),7,34201330,34230336,29007,2,14751,ENSMUST00000038027.5,-3391
chr2,106693226,106693654,429,*,68.03177,3.529851,0.5845771,6.038298,1.55748e-09,6.17285e-09,Promoter (<=1kb),2,106693269,106868356,175088,1,77015,ENSMUST00000111063.7,0
chr6,99521401,99522311,911,*,188.5033,-1.992314,0.3299732,-6.037806,1.562241e-09,6.191447e-09,Promoter (<=1kb),6,99162929,99521162,358234,2,108655,ENSMUST00000177227.7,-239
chrX,6399259,6400164,906,*,60.94325,3.4282,0.5679397,6.036203,1.577824e-09,6.252373e-09,Promoter (<=1kb),20,6399854,6633837,233984,1,208431,ENSMUST00000103005.9,0
chr18,10725147,10725823,677,*,801.8877,-1.185396,0.1964091,-6.035345,1.586232e-09,6.285135e-09,Promoter (<=1kb),18,10725548,10818578,93031,1,225164,ENSMUST00000052838.10,0
chr9,62020195,62020842,648,*,81.39803,2.670863,0.4426254,6.034139,1.598121e-09,6.330845e-09,Exon (ENSMUST00000158118.1/ENSMUST00000158118.1, exon 1 of 1),9,61953481,62026801,73321,2,74090,ENSMUST00000135050.1,5959
chr3,84815542,84815842,301,*,133.3747,-1.854956,0.3074357,-6.033639,1.603077e-09,6.349636e-09,Promoter (<=1kb),3,84815766,84903504,87739,1,50754,ENSMUST00000212597.1,0
chr1,43098094,43099138,1045,*,906.7467,-1.204437,0.1996377,-6.033113,1.608307e-09,6.370069e-09,Promoter (<=1kb),1,43047200,43098622,51423,2,73122,ENSMUST00000095014.7,0
chr11,96982466,96982712,247,*,109.7384,-2.031658,0.3367939,-6.032349,1.61593e-09,6.39941e-09,Promoter (<=1kb),11,96954219,96982959,28741,2,78912,ENSMUST00000062652.6,247
chr6,43665429,43666562,1134,*,572.5487,-1.265878,0.2099232,-6.030195,1.637622e-09,6.483884e-09,Promoter (<=1kb),6,43345001,43666278,321278,2,29807,ENSMUST00000067888.13,0
chr4,98382714,98383452,739,*,260.6727,-1.566626,0.2599154,-6.027447,1.665696e-09,6.592416e-09,Promoter (<=1kb),4,98355370,98383060,27691,2,94043,ENSMUST00000107051.9,0
chr4,109420422,109420743,322,*,65.47531,-2.646395,0.4391914,-6.025609,1.684743e-09,6.664851e-09,Promoter (<=1kb),4,109420942,109426365,5424,1,230603,ENSMUST00000139237.2,-199
chr9,78587425,78588840,1416,*,848.8871,-1.168689,0.1939634,-6.025307,1.68789e-09,6.676711e-09,Promoter (<=1kb),9,78536488,78588041,51554,2,235504,ENSMUST00000052441.11,0
chr3,27983732,27984661,930,*,115.0156,2.222108,0.3689382,6.022981,1.712333e-09,6.770709e-09,Promoter (<=1kb),3,27984171,28133234,149064,1,18805,ENSMUST00000067757.10,0
chr6,91684508,91684958,451,*,102.0365,-2.078564,0.3451397,-6.022384,1.718664e-09,6.794843e-09,Promoter (<=1kb),6,91684149,91699309,15161,1,21366,ENSMUST00000206451.1,359
chr14,69284320,69284660,341,*,161.9129,-1.828765,0.3036717,-6.022178,1.720858e-09,6.803215e-09,Promoter (<=1kb),14,69244176,69284967,40792,2,67712,ENSMUST00000184914.1,307
chr9,120539657,120540221,565,*,79.29964,-2.275963,0.378027,-6.020638,1.737311e-09,6.866443e-09,Promoter (<=1kb),9,120539818,120568327,28510,1,215446,ENSMUST00000047687.8,0
chr18,46598410,46598619,210,*,75.06752,-2.365138,0.392857,-6.020354,1.740355e-09,6.877867e-09,Promoter (<=1kb),18,46598014,46616435,18422,1,13664,ENSMUST00000236497.1,396
chr8,79680164,79680983,820,*,178.4546,-1.734144,0.2880713,-6.019842,1.745876e-09,6.899076e-09,Exon (ENSMUST00000178097.2/ENSMUST00000178097.2, exon 1 of 1),8,79666823,79671378,4556,1,73945,ENSMUST00000172614.1,13341
chr1,4771023,4771249,227,*,77.31933,-2.300024,0.3821238,-6.019055,1.754382e-09,6.932076e-09,Exon (ENSMUST00000193658.1/ENSMUST00000193658.1, exon 1 of 1),1,4783572,4785692,2121,2,27395,ENSMUST00000132625.1,14443
chr8,115707736,115708342,607,*,84.79122,2.682959,0.4457698,6.018711,1.758117e-09,6.946527e-09,Promoter (<=1kb),8,115701435,115707794,6360,2,17132,ENSMUST00000109104.1,0
chr7,42692424,42693209,786,*,329.3418,1.47863,0.2457273,6.017361,1.772835e-09,7.00221e-09,Promoter (<=1kb),7,42660105,42692718,32614,2,434179,ENSMUST00000107992.1,0
chr1,183221134,183221715,582,*,128.4253,-1.935342,0.3216794,-6.016371,1.783705e-09,7.043281e-09,Promoter (<=1kb),1,183086266,183221485,135220,2,68897,ENSMUST00000003035.11,0
chr2,29346425,29347278,854,*,285.7623,-1.506323,0.250487,-6.013578,1.81473e-09,7.162944e-09,Promoter (<=1kb),2,29346819,29524793,177975,1,68975,ENSMUST00000028139.10,0
chr7,73422334,73422824,491,*,159.9493,-1.815741,0.3020032,-6.012325,1.828814e-09,7.217262e-09,Exon (ENSMUST00000205492.1/ENSMUST00000205492.1, exon 1 of 1),7,73429642,73444251,14610,2,244059,ENSMUST00000208458.1,21427
chr4,58911760,58912005,246,*,40.97088,-3.24311,0.5395397,-6.010883,1.84516e-09,7.280808e-09,Promoter (<=1kb),4,58811431,58911930,100500,2,230249,ENSMUST00000149301.7,0
chr10,81559259,81559552,294,*,69.29054,-2.621828,0.4362835,-6.00946,1.861418e-09,7.344314e-09,Promoter (<=1kb),10,81559488,81561560,2073,1,14797,ENSMUST00000220368.1,0
chr3,126625146,126626019,874,*,94.67867,2.539687,0.4228094,6.006694,1.893439e-09,7.468681e-09,Exon (ENSMUST00000195993.1/ENSMUST00000195993.1, exon 1 of 1),3,126597414,126844327,246914,1,108058,ENSMUST00000106401.7,27732
chr3,104817655,104818906,1252,*,330.9911,-1.405934,0.2340762,-6.006308,1.897953e-09,7.485169e-09,Promoter (<=1kb),3,104794836,104818242,23407,2,17454,ENSMUST00000002297.11,0
chr5,32746151,32746684,534,*,118.772,2.252173,0.3750471,6.005041,1.912838e-09,7.543208e-09,Promoter (<=1kb),5,32736424,32746312,9889,2,320951,ENSMUST00000120591.7,0
chr3,153929484,153929901,418,*,88.93721,-2.185594,0.3640118,-6.004183,1.922977e-09,7.582187e-09,Promoter (<=1kb),3,153925667,153930142,4476,2,11364,ENSMUST00000196688.1,241
chr8,13254025,13254497,473,*,124.445,-1.924155,0.3205745,-6.002208,1.946515e-09,7.673985e-09,Promoter (<=1kb),8,13221663,13254162,32500,2,234072,ENSMUST00000204916.2,0
chr5,98030871,98031517,647,*,65.23536,3.090221,0.515029,6.000091,1.972075e-09,7.771331e-09,Promoter (<=1kb),5,97882783,98030962,148180,2,71914,ENSMUST00000031281.13,0
chr12,105784254,105785369,1116,*,463.7755,-1.326012,0.2211333,-5.996439,2.016914e-09,7.943482e-09,Promoter (<=1kb),12,105784694,105838807,54114,1,18789,ENSMUST00000109901.8,0
chr12,81484691,81485289,599,*,369.7124,-1.370411,0.2285669,-5.995668,2.026503e-09,7.979845e-09,Promoter (<=1kb),12,81359026,81485110,126085,2,66272,ENSMUST00000110340.8,0
chr3,53462797,53463965,1169,*,656.5526,-1.208805,0.2016304,-5.995154,2.032924e-09,8.004777e-09,Promoter (<=1kb),3,53448583,53463332,14750,2,212114,ENSMUST00000056749.13,0
chr1,175692053,175693378,1326,*,1960.912,-1.099054,0.183418,-5.992073,2.07183e-09,8.15618e-09,Promoter (<=1kb),1,175662421,175692776,30356,2,13603,ENSMUST00000027809.7,0
chr10,80357966,80358474,509,*,88.28976,-2.255727,0.3764677,-5.991822,2.075033e-09,8.168432e-09,Promoter (<=1kb),10,80357977,80360527,2551,1,216166,ENSMUST00000152544.7,0
chr5,138441251,138442220,970,*,542.4635,-1.307859,0.218362,-5.989406,2.106089e-09,8.288861e-09,Promoter (<=1kb),5,138441468,138460694,19227,1,72154,ENSMUST00000085856.11,0
chr12,116047263,116048171,909,*,485.1385,1.32408,0.2210827,5.989069,2.110456e-09,8.304954e-09,Promoter (<=1kb),12,116047724,116060592,12869,1,56220,ENSMUST00000073551.5,0
chr9,37530083,37530660,578,*,90.39234,2.521671,0.4211204,5.988004,2.124313e-09,8.358382e-09,Promoter (<=1kb),9,37530250,37531641,1392,1,69524,ENSMUST00000144596.1,0
chr4,100052080,100052734,655,*,76.64658,2.878588,0.4809531,5.985173,2.161599e-09,8.502845e-09,Exon (ENSMUST00000123258.1/ENSMUST00000123258.1, exon 1 of 2),4,100095791,100444765,348975,1,26563,ENSMUST00000039630.5,-43057
chr8,72429695,72430010,316,*,77.01388,-2.294256,0.3834742,-5.982817,2.193116e-09,8.623791e-09,Exon (ENSMUST00000120752.1/ENSMUST00000120752.1, exon 1 of 1),8,72424183,72435156,10974,2,73316,ENSMUST00000109974.1,5146
chr1,89454424,89454937,514,*,144.1172,-1.779634,0.2974618,-5.982729,2.194291e-09,8.627655e-09,Promoter (<=1kb),1,89454806,89897617,442812,1,347722,ENSMUST00000027521.14,0
chr17,48931587,48932237,651,*,103.3185,2.323199,0.3885848,5.978614,2.250437e-09,8.843753e-09,Promoter (<=1kb),17,48932379,49097588,165210,1,70530,ENSMUST00000046254.2,-142
chr13,67779410,67780275,866,*,191.7374,1.846528,0.3089167,5.977431,2.266838e-09,8.907034e-09,Promoter (<=1kb),13,67779693,67786280,6588,1,72958,ENSMUST00000220570.1,0
chr10,128211041,128211367,327,*,109.5767,-2.08161,0.3483082,-5.976344,2.282006e-09,8.965454e-09,Promoter (<=1kb),10,128209908,128211807,1900,2,66701,ENSMUST00000061995.9,440
chr2,25460460,25461348,889,*,580.4111,-1.233244,0.2065441,-5.970848,2.360229e-09,9.267487e-09,Promoter (<=1kb),2,25455141,25460952,5812,2,227622,ENSMUST00000133919.7,0
chr1,172520622,172521451,830,*,111.3681,2.223364,0.3723726,5.970805,2.360859e-09,9.269553e-09,Promoter (<=1kb),1,172521044,172545870,24827,1,71870,ENSMUST00000085894.11,0
chr4,115647602,115647957,356,*,96.88148,-2.093475,0.350639,-5.970458,2.365886e-09,9.288883e-09,Promoter (<=1kb),4,115624725,115647723,22999,2,13120,ENSMUST00000102707.9,0
chr5,105110186,105111089,904,*,78.696,2.687385,0.4501781,5.969604,2.378302e-09,9.335809e-09,Promoter (<=1kb),5,105077630,105110276,32647,2,236573,ENSMUST00000031238.12,0
chr8,26066535,26067122,588,*,96.73679,-2.379729,0.3986412,-5.9696,2.378359e-09,9.335809e-09,Promoter (<=1kb),8,26066418,26067918,1501,2,320191,ENSMUST00000210172.1,796
chr11,115894815,115895095,281,*,90.93647,-2.121294,0.3553995,-5.968758,2.390657e-09,9.382851e-09,Promoter (<=1kb),11,115892595,115895136,2542,2,170472,ENSMUST00000136774.6,41
chr4,149737296,149737809,514,*,116.157,-1.932813,0.3238517,-5.968206,2.398771e-09,9.414282e-09,Promoter (<=1kb),4,149731164,149737770,6607,2,230917,ENSMUST00000145405.1,0
chr8,88272148,88272658,511,*,119.8751,-1.904646,0.3191438,-5.967986,2.401992e-09,9.426118e-09,Promoter (<=1kb),8,88272403,88329039,56637,1,11513,ENSMUST00000169037.8,0
chr15,103165432,103165936,505,*,170.6782,-1.768927,0.2964523,-5.966985,2.416782e-09,9.483306e-09,Promoter (1-2kb),15,103153290,103167092,13803,2,71726,ENSMUST00000229371.1,1156
chr17,48408836,48409196,361,*,266.4527,-1.499059,0.2512715,-5.965892,2.433011e-09,9.545317e-09,Promoter (<=1kb),17,48395363,48409688,14326,2,18044,ENSMUST00000160804.1,492
chr2,24386193,24386790,598,*,208.1738,1.733802,0.2907006,5.964217,2.458106e-09,9.642503e-09,Promoter (<=1kb),2,24386569,24394591,8023,1,215632,ENSMUST00000127242.1,0
chr13,16011815,16012598,784,*,111.0712,2.234619,0.374819,5.961861,2.493805e-09,9.780826e-09,Promoter (<=1kb),13,16011851,16031621,19771,1,16323,ENSMUST00000042603.13,0
chr3,128954988,128955206,219,*,63.30069,-2.667023,0.4474469,-5.960535,2.514142e-09,9.859295e-09,Exon (ENSMUST00000098624.3/ENSMUST00000098624.3, exon 1 of 1),3,129199878,129219590,19713,1,18741,ENSMUST00000174661.8,-244672
chr17,15563862,15564870,1009,*,1163.698,-1.12061,0.1880366,-5.95953,2.529637e-09,9.919624e-09,Promoter (<=1kb),17,15553224,15564340,11117,2,213389,ENSMUST00000147532.7,0
chrX,129749197,129749961,765,*,171.937,1.84194,0.3090849,5.959333,2.532688e-09,9.931152e-09,Promoter (<=1kb),20,129749742,130180471,430730,1,54004,ENSMUST00000127577.7,0
chr1,6382663,6383136,474,*,52.55442,4.069081,0.6828647,5.958839,2.540358e-09,9.959485e-09,Exon (ENSMUST00000192950.1/ENSMUST00000192950.1, exon 1 of 1),1,6359218,6394731,35514,1,620393,ENSMUST00000133144.3,23445
chr10,81407528,81407978,451,*,309.6457,-1.401106,0.2351821,-5.957537,2.560672e-09,1.003781e-08,Promoter (<=1kb),10,81400769,81407641,6873,2,18029,ENSMUST00000140916.7,0
chr13,50417492,50418094,603,*,86.44433,2.558841,0.4297512,5.954237,2.612878e-09,1.023842e-08,Promoter (<=1kb),13,50417864,50433769,15906,1,109082,ENSMUST00000046974.4,0
chr11,80476443,80477184,742,*,167.2608,-1.90282,0.3196049,-5.953663,2.622062e-09,1.027351e-08,Promoter (<=1kb),11,80477023,80481184,4162,1,12569,ENSMUST00000053413.11,0
chr4,86748239,86749410,1172,*,803.2738,-1.196873,0.2010549,-5.952968,2.633231e-09,1.031547e-08,Promoter (<=1kb),4,86748555,86830167,81613,1,329877,ENSMUST00000045512.14,0
chr18,31609272,31610304,1033,*,447.2151,-1.286026,0.2160384,-5.952767,2.636473e-09,1.032703e-08,Promoter (<=1kb),18,31556111,31609911,53801,2,67453,ENSMUST00000233997.1,0
chr10,16996575,16997366,792,*,90.96057,2.482207,0.4170463,5.951874,2.650891e-09,1.038102e-08,Promoter (<=1kb),10,16976120,16996319,20200,2,100504235,ENSMUST00000208415.1,-256
chr10,57631795,57632260,466,*,67.80463,2.959855,0.4974883,5.949598,2.688019e-09,1.052549e-08,Promoter (<=1kb),10,57631981,57738928,106948,1,18768,ENSMUST00000095668.9,0
chr1,80758383,80758800,418,*,76.76154,2.72098,0.4573982,5.94882,2.700824e-09,1.057378e-08,Promoter (<=1kb),1,80501073,80758448,257376,2,210293,ENSMUST00000077946.11,0
chr7,104692868,104693078,211,*,50.24624,-2.822739,0.4746022,-5.947589,2.721215e-09,1.065221e-08,Exon (ENSMUST00000211165.1/ENSMUST00000211165.1, exon 1 of 1),7,104688013,104688976,964,1,258743,ENSMUST00000098168.4,4855
chrX,151800984,151801503,520,*,194.8011,-1.615414,0.2716589,-5.946479,2.739711e-09,1.072368e-08,Promoter (<=1kb),20,151801314,151806860,5547,1,59026,ENSMUST00000152757.7,0
chr9,7764613,7764913,301,*,177.0871,-1.680046,0.2825809,-5.945362,2.758468e-09,1.079474e-08,Promoter (<=1kb),9,7764165,7794328,30164,1,71929,ENSMUST00000154371.1,448
chr2,103547159,103547657,499,*,102.8469,-2.119202,0.356492,-5.944598,2.771356e-09,1.084328e-08,Exon (ENSMUST00000118456.1/ENSMUST00000118456.1, exon 1 of 1),2,103566310,103718423,152114,1,99382,ENSMUST00000076212.3,-18653
chr3,35932711,35932939,229,*,80.04813,-2.243253,0.3773722,-5.944405,2.77463e-09,1.085561e-08,Promoter (<=1kb),3,35895310,35932836,37527,2,114893,ENSMUST00000197489.4,0
chr13,89739261,89739814,554,*,151.8583,1.994173,0.3355026,5.943837,2.784261e-09,1.089234e-08,Promoter (<=1kb),13,89725434,89740397,14964,2,13003,ENSMUST00000162715.1,583
chr5,149852461,149853169,709,*,84.88935,2.58197,0.434512,5.94223,2.811711e-09,1.099637e-08,Promoter (<=1kb),5,149852299,149854405,2107,1,70969,ENSMUST00000200855.1,162
chr13,111807171,111807955,785,*,227.8158,-1.659549,0.2792978,-5.941862,2.818034e-09,1.101965e-08,Promoter (<=1kb),13,111767984,111808315,40332,2,26401,ENSMUST00000145055.1,360
chr4,44071757,44072181,425,*,115.8823,-1.98298,0.3337367,-5.94175,2.819946e-09,1.102665e-08,Promoter (<=1kb),4,44059991,44072602,12612,2,50798,ENSMUST00000173383.1,421
chr7,100879619,100880044,426,*,128.0973,-1.861665,0.3134351,-5.939557,2.857938e-09,1.117179e-08,Promoter (<=1kb),7,100876818,100879708,2891,2,207212,ENSMUST00000208482.1,0
chr5,150118245,150119209,965,*,661.7816,-1.231854,0.2074533,-5.937981,2.885539e-09,1.127772e-08,Promoter (<=1kb),5,150118645,150340445,221801,1,320365,ENSMUST00000200960.3,0
chr6,66263334,66263848,515,*,56.99423,3.610222,0.6080252,5.937619,2.891906e-09,1.130112e-08,Promoter (<=1kb),6,66264155,66283739,19585,1,102633773,ENSMUST00000204874.1,-307
chr16,42955492,42955709,218,*,49.72031,-3.086697,0.5199977,-5.935983,2.920907e-09,1.141047e-08,Promoter (<=1kb),16,42955631,42955949,319,1,170658,ENSMUST00000121906.1,0
chr16,14311482,14311687,206,*,80.87481,-2.28425,0.3849013,-5.934638,2.944937e-09,1.150284e-08,Intron (ENSMUST00000120707.1/66086, intron 2 of 4),16,14299442,14317332,17891,2,66086,ENSMUST00000148278.1,5645
chr6,108184936,108185899,964,*,215.3588,-1.5557,0.2621612,-5.934137,2.953959e-09,1.153707e-08,Promoter (<=1kb),6,108107028,108185582,78555,2,58911,ENSMUST00000032191.15,0
chr4,86053389,86054126,738,*,70.18389,2.855274,0.4811718,5.934001,2.956395e-09,1.154608e-08,Promoter (<=1kb),4,86053915,86087961,34047,1,77739,ENSMUST00000130474.1,0
chr7,39588415,39589032,618,*,122.1089,-1.883161,0.3174491,-5.932165,2.989653e-09,1.167139e-08,Exon (ENSMUST00000178791.2/ENSMUST00000178791.2, exon 1 of 2),7,39517766,39540420,22655,1,70227,ENSMUST00000108015.3,70649
chr4,4793122,4793713,592,*,469.9897,-1.280318,0.2158505,-5.931506,3.001678e-09,1.171731e-08,Promoter (<=1kb),4,4762484,4793355,30872,2,242291,ENSMUST00000084949.2,0
chr10,127739058,127739527,470,*,115.3584,-1.940301,0.3271354,-5.931186,3.007549e-09,1.17387e-08,Promoter (<=1kb),10,127739538,127747349,7812,1,320080,ENSMUST00000054287.8,-11
chr17,17837825,17838656,832,*,673.2835,1.255121,0.2116424,5.930387,3.022218e-09,1.179441e-08,Promoter (<=1kb),17,17838281,17839071,791,1,75202,ENSMUST00000179350.1,0
